"","","","","","","","pSum",""
"239",0.0909090909090909,1e-04,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.272727272727273,0.727272727272727
"240",0.0909090909090909,1e-04,1e-04,1e-04,0.0909090909090909,1e-04,0.181818181818182,0.818181818181818
"241",0.0909090909090909,1e-04,1e-04,1e-04,1e-04,0.181818181818182,0.272727272727273,0.727272727272727
"242",0.0909090909090909,1e-04,1e-04,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.818181818181818
"243",0.0909090909090909,1e-04,1e-04,1e-04,1e-04,1e-04,0.0909090909090909,0.909090909090909
"244",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.909090909090909,0.0909090909090909
"245",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.818181818181818,0.181818181818182
"246",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,1e-04,0.727272727272727,0.272727272727273
"247",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.818181818181818,0.181818181818182
"248",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.727272727272727,0.272727272727273
"249",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.636363636363636,0.363636363636364
"250",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,0.181818181818182,0.727272727272727,0.272727272727273
"251",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.636363636363636,0.363636363636364
"252",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,1e-04,0.545454545454545,0.454545454545455
"253",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.909090909090909,0.0909090909090909
"254",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.818181818181818,0.181818181818182
"255",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,1e-04,0.727272727272727,0.272727272727273
"256",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.818181818181818,0.181818181818182
"257",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.727272727272727,0.272727272727273
"258",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.636363636363636,0.363636363636364
"259",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,0.181818181818182,0.727272727272727,0.272727272727273
"260",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.636363636363636,0.363636363636364
"261",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,1e-04,0.545454545454545,0.454545454545455
"262",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.909090909090909,0.0909090909090909
"263",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.818181818181818,0.181818181818182
"264",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,1e-04,0.727272727272727,0.272727272727273
"265",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.818181818181818,0.181818181818182
"266",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.727272727272727,0.272727272727273
"267",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.636363636363636,0.363636363636364
"268",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,0.181818181818182,0.727272727272727,0.272727272727273
"269",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.636363636363636,0.363636363636364
"270",0.0909090909090909,0.272727272727273,0.181818181818182,1e-04,1e-04,1e-04,0.545454545454545,0.454545454545455
"271",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.818181818181818,0.181818181818182
"272",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.727272727272727,0.272727272727273
"273",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.636363636363636,0.363636363636364
"274",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.727272727272727,0.272727272727273
"275",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.636363636363636,0.363636363636364
"276",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.545454545454545,0.454545454545455
"277",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.636363636363636,0.363636363636364
"278",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.545454545454545,0.454545454545455
"279",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,1e-04,0.454545454545455,0.545454545454545
"280",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.818181818181818,0.181818181818182
"281",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.727272727272727,0.272727272727273
"282",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.636363636363636,0.363636363636364
"283",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.727272727272727,0.272727272727273
"284",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.636363636363636,0.363636363636364
"285",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.545454545454545,0.454545454545455
"286",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.636363636363636,0.363636363636364
"287",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.545454545454545,0.454545454545455
"288",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,1e-04,0.454545454545455,0.545454545454545
"289",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.818181818181818,0.181818181818182
"290",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.727272727272727,0.272727272727273
"291",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.636363636363636,0.363636363636364
"292",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.727272727272727,0.272727272727273
"293",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.636363636363636,0.363636363636364
"294",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.545454545454545,0.454545454545455
"295",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.636363636363636,0.363636363636364
"296",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.545454545454545,0.454545454545455
"297",0.0909090909090909,0.272727272727273,0.0909090909090909,1e-04,1e-04,1e-04,0.454545454545455,0.545454545454545
"298",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,0.181818181818182,0.727272727272727,0.272727272727273
"299",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.636363636363636,0.363636363636364
"300",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,1e-04,0.545454545454545,0.454545454545455
"301",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.636363636363636,0.363636363636364
"302",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.545454545454545,0.454545454545455
"303",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,1e-04,0.454545454545455,0.545454545454545
"304",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,0.181818181818182,0.545454545454545,0.454545454545455
"305",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,0.0909090909090909,0.454545454545455,0.545454545454545
"306",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,1e-04,0.363636363636364,0.636363636363636
"307",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,0.181818181818182,0.727272727272727,0.272727272727273
"308",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.636363636363636,0.363636363636364
"309",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,1e-04,0.545454545454545,0.454545454545455
"310",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.636363636363636,0.363636363636364
"311",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.545454545454545,0.454545454545455
"312",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,1e-04,0.454545454545455,0.545454545454545
"313",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,0.181818181818182,0.545454545454545,0.454545454545455
"314",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,0.0909090909090909,0.454545454545455,0.545454545454545
"315",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,1e-04,0.363636363636364,0.636363636363636
"316",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,0.181818181818182,0.727272727272727,0.272727272727273
"317",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.636363636363636,0.363636363636364
"318",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.181818181818182,1e-04,0.545454545454545,0.454545454545455
"319",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.636363636363636,0.363636363636364
"320",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.545454545454545,0.454545454545455
"321",0.0909090909090909,0.272727272727273,1e-04,1e-04,0.0909090909090909,1e-04,0.454545454545455,0.545454545454545
"322",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,0.181818181818182,0.545454545454545,0.454545454545455
"323",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,0.0909090909090909,0.454545454545455,0.545454545454545
"324",0.0909090909090909,0.272727272727273,1e-04,1e-04,1e-04,1e-04,0.363636363636364,0.636363636363636
"325",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.727272727272727,0.272727272727273
"326",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.636363636363636,0.363636363636364
"327",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,1e-04,0.545454545454545,0.454545454545455
"328",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.636363636363636,0.363636363636364
"329",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.545454545454545,0.454545454545455
"330",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.454545454545455,0.545454545454545
"331",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,0.181818181818182,0.545454545454545,0.454545454545455
"332",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.454545454545455,0.545454545454545
"333",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,1e-04,0.363636363636364,0.636363636363636
"334",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.727272727272727,0.272727272727273
"335",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.636363636363636,0.363636363636364
"336",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,1e-04,0.545454545454545,0.454545454545455
"337",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.636363636363636,0.363636363636364
"338",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.545454545454545,0.454545454545455
"339",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.454545454545455,0.545454545454545
"340",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,0.181818181818182,0.545454545454545,0.454545454545455
"341",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.454545454545455,0.545454545454545
"342",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,1e-04,0.363636363636364,0.636363636363636
"343",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.727272727272727,0.272727272727273
"344",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.636363636363636,0.363636363636364
"345",0.181818181818182,1e-04,0.181818181818182,1e-04,0.181818181818182,1e-04,0.545454545454545,0.454545454545455
"346",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.636363636363636,0.363636363636364
"347",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.545454545454545,0.454545454545455
"348",0.181818181818182,1e-04,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.454545454545455,0.545454545454545
"349",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,0.181818181818182,0.545454545454545,0.454545454545455
"350",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.454545454545455,0.545454545454545
"351",0.181818181818182,1e-04,0.181818181818182,1e-04,1e-04,1e-04,0.363636363636364,0.636363636363636
"352",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.636363636363636,0.363636363636364
"353",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.545454545454545,0.454545454545455
"354",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.454545454545455,0.545454545454545
"355",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.545454545454545,0.454545454545455
"356",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.454545454545455,0.545454545454545
"357",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.363636363636364,0.636363636363636
"358",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.454545454545455,0.545454545454545
"359",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.363636363636364,0.636363636363636
"360",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,1e-04,0.272727272727273,0.727272727272727
"361",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.636363636363636,0.363636363636364
"362",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.545454545454545,0.454545454545455
"363",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.454545454545455,0.545454545454545
"364",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.545454545454545,0.454545454545455
"365",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.454545454545455,0.545454545454545
"366",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.363636363636364,0.636363636363636
"367",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.454545454545455,0.545454545454545
"368",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.363636363636364,0.636363636363636
"369",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,1e-04,0.272727272727273,0.727272727272727
"370",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.636363636363636,0.363636363636364
"371",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.545454545454545,0.454545454545455
"372",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.454545454545455,0.545454545454545
"373",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.545454545454545,0.454545454545455
"374",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.454545454545455,0.545454545454545
"375",0.181818181818182,1e-04,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.363636363636364,0.636363636363636
"376",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.454545454545455,0.545454545454545
"377",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.363636363636364,0.636363636363636
"378",0.181818181818182,1e-04,0.0909090909090909,1e-04,1e-04,1e-04,0.272727272727273,0.727272727272727
"379",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,0.181818181818182,0.545454545454545,0.454545454545455
"380",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.454545454545455,0.545454545454545
"381",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,1e-04,0.363636363636364,0.636363636363636
"382",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.454545454545455,0.545454545454545
"383",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.363636363636364,0.636363636363636
"384",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,1e-04,0.272727272727273,0.727272727272727
"385",0.181818181818182,1e-04,1e-04,1e-04,1e-04,0.181818181818182,0.363636363636364,0.636363636363636
"386",0.181818181818182,1e-04,1e-04,1e-04,1e-04,0.0909090909090909,0.272727272727273,0.727272727272727
"387",0.181818181818182,1e-04,1e-04,1e-04,1e-04,1e-04,0.181818181818182,0.818181818181818
"388",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,0.181818181818182,0.545454545454545,0.454545454545455
"389",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.454545454545455,0.545454545454545
"390",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,1e-04,0.363636363636364,0.636363636363636
"391",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.454545454545455,0.545454545454545
"392",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.363636363636364,0.636363636363636
"393",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,1e-04,0.272727272727273,0.727272727272727
"394",0.181818181818182,1e-04,1e-04,1e-04,1e-04,0.181818181818182,0.363636363636364,0.636363636363636
"395",0.181818181818182,1e-04,1e-04,1e-04,1e-04,0.0909090909090909,0.272727272727273,0.727272727272727
"396",0.181818181818182,1e-04,1e-04,1e-04,1e-04,1e-04,0.181818181818182,0.818181818181818
"397",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,0.181818181818182,0.545454545454545,0.454545454545455
"398",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.454545454545455,0.545454545454545
"399",0.181818181818182,1e-04,1e-04,1e-04,0.181818181818182,1e-04,0.363636363636364,0.636363636363636
"400",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.454545454545455,0.545454545454545
"401",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.363636363636364,0.636363636363636
"402",0.181818181818182,1e-04,1e-04,1e-04,0.0909090909090909,1e-04,0.272727272727273,0.727272727272727
"403",0.181818181818182,1e-04,1e-04,1e-04,1e-04,0.181818181818182,0.363636363636364,0.636363636363636
"404",0.181818181818182,1e-04,1e-04,1e-04,1e-04,0.0909090909090909,0.272727272727273,0.727272727272727
"405",0.181818181818182,1e-04,1e-04,1e-04,1e-04,1e-04,0.181818181818182,0.818181818181818
"406",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.9999,1e-04
"407",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.909090909090909,0.0909090909090909
"408",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,1e-04,0.818181818181818,0.181818181818182
"409",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.909090909090909,0.0909090909090909
"410",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.818181818181818,0.181818181818182
"411",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.727272727272727,0.272727272727273
"412",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,0.181818181818182,0.818181818181818,0.181818181818182
"413",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.727272727272727,0.272727272727273
"414",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,1e-04,0.636363636363636,0.363636363636364
"415",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.9999,1e-04
"416",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.909090909090909,0.0909090909090909
"417",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,1e-04,0.818181818181818,0.181818181818182
"418",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.909090909090909,0.0909090909090909
"419",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.818181818181818,0.181818181818182
"420",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.727272727272727,0.272727272727273
"421",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,0.181818181818182,0.818181818181818,0.181818181818182
"422",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.727272727272727,0.272727272727273
"423",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,1e-04,0.636363636363636,0.363636363636364
"424",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.181818181818182,0.9999,1e-04
"425",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,0.0909090909090909,0.909090909090909,0.0909090909090909
"426",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.181818181818182,1e-04,0.818181818181818,0.181818181818182
"427",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.181818181818182,0.909090909090909,0.0909090909090909
"428",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,0.0909090909090909,0.818181818181818,0.181818181818182
"429",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,0.0909090909090909,1e-04,0.727272727272727,0.272727272727273
"430",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,0.181818181818182,0.818181818181818,0.181818181818182
"431",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,0.0909090909090909,0.727272727272727,0.272727272727273
"432",0.181818181818182,0.272727272727273,0.181818181818182,1e-04,1e-04,1e-04,0.636363636363636,0.363636363636364
"433",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.909090909090909,0.0909090909090909
"434",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.818181818181818,0.181818181818182
"435",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.727272727272727,0.272727272727273
"436",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.818181818181818,0.181818181818182
"437",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.727272727272727,0.272727272727273
"438",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.636363636363636,0.363636363636364
"439",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.727272727272727,0.272727272727273
"440",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.636363636363636,0.363636363636364
"441",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,1e-04,0.545454545454545,0.454545454545455
"442",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.909090909090909,0.0909090909090909
"443",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.818181818181818,0.181818181818182
"444",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.727272727272727,0.272727272727273
"445",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.818181818181818,0.181818181818182
"446",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.727272727272727,0.272727272727273
"447",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.636363636363636,0.363636363636364
"448",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.727272727272727,0.272727272727273
"449",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.636363636363636,0.363636363636364
"450",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,1e-04,0.545454545454545,0.454545454545455
"451",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.181818181818182,0.909090909090909,0.0909090909090909
"452",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,0.0909090909090909,0.818181818181818,0.181818181818182
"453",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.181818181818182,1e-04,0.727272727272727,0.272727272727273
"454",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.181818181818182,0.818181818181818,0.181818181818182
"455",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,0.0909090909090909,0.727272727272727,0.272727272727273
"456",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,0.0909090909090909,1e-04,0.636363636363636,0.363636363636364
"457",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.181818181818182,0.727272727272727,0.272727272727273
"458",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,0.0909090909090909,0.636363636363636,0.363636363636364
"459",0.181818181818182,0.272727272727273,0.0909090909090909,1e-04,1e-04,1e-04,0.545454545454545,0.454545454545455
"460",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,0.181818181818182,0.818181818181818,0.181818181818182
"461",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,0.0909090909090909,0.727272727272727,0.272727272727273
"462",0.181818181818182,0.272727272727273,1e-04,1e-04,0.181818181818182,1e-04,0.636363636363636,0.363636363636364
"463",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.181818181818182,0.727272727272727,0.272727272727273
"464",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,0.0909090909090909,0.636363636363636,0.363636363636364
"465",0.181818181818182,0.272727272727273,1e-04,1e-04,0.0909090909090909,1e-04,0.545454545454545,0.454545454545455
